coin_id,coin_name,symbol,market_cap_rank,timestamp,date,price,market_cap,volume,daily_return,price_ma7,price_ma30,volatility_7d,cumulative_return,month
ondo-finance,Ondo,ONDO,69,2025-10-26 00:00:00,2025-10-26,0.7354290767330578,2324777217.797387,66603041.5155959,-1.1770341780572458,0.7305118542833663,0.8239633062255816,2.9258863890208957,-55.3911978315472,2025-10
ondo-finance,Ondo,ONDO,69,2025-10-27 00:00:00,2025-10-27,0.7655854086247645,2418294869.0512524,81276110.94505742,4.100508512074064,0.7354169206952027,0.8195900267209154,3.1607743828856276,-53.56201010149552,2025-10
ondo-finance,Ondo,ONDO,69,2025-10-28 00:00:00,2025-10-28,0.7463769444138024,2356838679.4941816,123625728.91355982,-2.508990374498732,0.7346105781703255,0.8149628706336313,3.2035313909748417,-54.727134798159696,2025-10
ondo-finance,Ondo,ONDO,69,2025-10-29 00:00:00,2025-10-29,0.7300490171301036,2306476981.632802,112714892.37375136,-2.1876248195906722,0.735304070226905,0.8091077087713944,2.987188613179365,-55.717535233854974,2025-10
ondo-finance,Ondo,ONDO,69,2025-10-30 00:00:00,2025-10-30,0.7280792255014702,2299995709.164457,122542437.1381737,-0.2698163523836894,0.738719462426916,0.803579501475232,2.6931975699851907,-55.837016565032584,2025-10
ondo-finance,Ondo,ONDO,69,2025-10-31 00:00:00,2025-10-31,0.6879585791667232,2172603463.7045407,132719571.04175451,-5.5104781086307675,0.7339523829228807,0.7970784783341773,3.342063774650292,-58.27060809933469,2025-10
ondo-finance,Ondo,ONDO,69,2025-11-01 00:00:00,2025-11-01,0.6877720056608568,2173996484.976499,94713808.26666275,-0.02711987487565848,0.7258928938901112,0.7888210685756031,2.930015936223131,-58.28192505820453,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-02 00:00:00,2025-11-02,0.7021604116570374,2218136378.9078355,81451272.79589798,2.0920313530870205,0.7211402274506796,0.7803060706542995,3.163722552194134,-57.40916985051783,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-03 00:00:00,2025-11-03,0.6985976134355057,2204511804.4015894,72584769.92460048,-0.5074051687311343,0.7115705424236428,0.772107709029623,2.407923987224515,-57.625277924101795,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-04 00:00:00,2025-11-04,0.6135968670944834,1934884772.4293566,173107105.6524622,-12.167339925914256,0.6926019599494543,0.7618023236914299,4.806213398000363,-62.78115440173776,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-05 00:00:00,2025-11-05,0.5951589708614322,1879653657.1677082,192758681.04083672,-3.0048876097361177,0.6733319533396441,0.7510386911518871,4.8029223819791165,-63.89953888160675,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-06 00:00:00,2025-11-06,0.617320619368649,1950068921.9913297,97766594.73013768,3.7236519303641025,0.6575092953206697,0.7395214589327602,5.354942341078868,-62.55528336430136,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-07 00:00:00,2025-11-07,0.5934670910645892,1874752025.953084,76712938.92765759,-3.86404204811035,0.6440105113060791,0.7289675003095614,5.219765211191121,-64.00216295990053,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-08 00:00:00,2025-11-08,0.6657751595362593,2105019626.3724942,136964831.3491987,12.184006419287808,0.6408681047168509,0.7203765426330129,7.512361224344523,-59.61618418413005,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-09 00:00:00,2025-11-09,0.660008218561871,2085926477.568289,72984147.68731838,-0.8661994806783202,0.6348463628461128,0.7128730566496037,7.443475691294917,-59.96598858700521,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-10 00:00:00,2025-11-10,0.6700743176154037,2113446210.5471208,62987455.97548633,1.5251475315665397,0.630771606300384,0.711607245449485,7.489158659510519,-59.35541085015284,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-11 00:00:00,2025-11-11,0.6908084545513881,2183808680.784091,91761251.44274105,3.0943040780567532,0.6418018330799418,0.710729720545428,5.409104434392093,-58.09774367057972,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-12 00:00:00,2025-11-12,0.6491940648481523,2051378933.6734204,76148627.11406033,-6.02401279675423,0.6495211322209018,0.7051816077091346,5.951780412555224,-60.62194095399275,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-13 00:00:00,2025-11-13,0.6366840756097383,2011348471.0318902,68757568.82209451,-1.9270030204820432,0.6522873402553432,0.6986506967756637,5.966664240544486,-61.38075734121651,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-14 00:00:00,2025-11-14,0.6151195032191603,1949640142.651688,92900975.43160759,-3.3870129969759466,0.6553805419917104,0.6924679228135061,5.909782704213734,-62.688796109403185,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-15 00:00:00,2025-11-15,0.5755821408845627,1824255494.225484,106158393.67223349,-6.427590432051522,0.6424958250414681,0.686211693521506,3.591412223682442,-65.08700748075842,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-16 00:00:00,2025-11-16,0.5835566114600819,1843732766.9936435,50837240.29094594,1.385461780183772,0.6315741668840696,0.6814693180738522,3.8045799578992323,-64.60330131308592,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-17 00:00:00,2025-11-17,0.5597712106792783,1768338881.7410648,68965129.7333531,-4.075937160799459,0.6158165801789088,0.6766502285992058,3.601704477298085,-66.04604850856207,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-18 00:00:00,2025-11-18,0.5295993980121353,1669057372.7661963,77465752.89070317,-5.390025798313158,0.5927867149590156,0.6705292962980337,2.73682562311309,-67.8761752534973,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-19 00:00:00,2025-11-19,0.5451774735700077,1722017085.4738555,87948252.53401837,2.9414828673040683,0.5779272019192806,0.664326880625637,3.4647909176436915,-66.93125845225613,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-20 00:00:00,2025-11-20,0.5284745553924417,1669507946.82519,116310504.75426483,-3.063757948065904,0.5624686990310954,0.6568753210691203,3.4649366883102686,-67.94440464975051,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-21 00:00:00,2025-11-21,0.5029837929058047,1592583035.86043,123378365.88642281,-4.823460699580451,0.5464493118434731,0.6494682950748455,3.5622859364090655,-69.49059369348633,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-22 00:00:00,2025-11-22,0.46640570691509664,1472997968.918722,165632340.74211022,-7.27221960361617,0.5308526784192638,0.6415427693019691,3.717391179558444,-71.70930471985552,2025-11
